LoanId,Amount,Grade,Grade_Score,Home,Income,Income_Bracket,Status,Default_Flag,Reason,DebtIncRat,DTI_Risk_Category,Loan_Size_Category,Income_to_Loan_Ratio,Risk_Score,Overall_Risk_Category
186552,"35,000",E,5,MORTGAGE,"88,000",High,Fully Paid,0,debt_consolidation,21.31,Medium Risk,Large,39.77,10.92,MEDIUM RISK
586347,"24,000",B,2,RENT,"121,500",High,Current,0,credit_card,20.56,Medium Risk,Large,19.75,9.62,LOW RISK
109576,"24,000",C,3,MORTGAGE,"98,000",High,Charged Off,1,home_improvement,19.28,Low Risk,Large,24.49,9.31,LOW RISK
93670,"14,400",C,3,OWN,"40,000",Medium,Fully Paid,0,credit_card,26.37,Medium Risk,Medium,36,11.95,MEDIUM RISK
478456,"21,000",C,3,MORTGAGE,"97,000",High,Fully Paid,0,debt_consolidation,14.18,Low Risk,Large,21.65,7.27,LOW RISK
354098,"20,000",D,4,OWN,"550,000",High,Fully Paid,0,debt_consolidation,16.21,Low Risk,Large,3.64,8.28,LOW RISK
458673,"3,600",D,4,RENT,"57,987",Medium,Fully Paid,0,moving,38.1,High Risk,Small,6.21,17.44,MEDIUM RISK
424969,"10,400",G,7,MORTGAGE,"95,000",High,Fully Paid,0,debt_consolidation,3.4,Low Risk,Medium,10.95,4.56,LOW RISK
496541,"8,000",B,2,RENT,"46,000",Medium,Current,0,debt_consolidation,18.97,Low Risk,Medium,17.39,8.99,LOW RISK
183160,"3,000",D,4,RENT,"37,000",Low,Charged Off,1,debt_consolidation,17.49,Low Risk,Small,8.11,9.2,LOW RISK
641928,"20,000",B,2,RENT,"60,520",Medium,Charged Off,1,credit_card,17.04,Low Risk,Large,33.05,8.22,LOW RISK
628607,"9,000",B,2,RENT,"60,000",Medium,Fully Paid,0,credit_card,26.36,Medium Risk,Medium,15,11.94,MEDIUM RISK
18324,"12,000",A,1,RENT,"38,000",Low,Fully Paid,0,debt_consolidation,11.59,Low Risk,Medium,31.58,5.64,LOW RISK
487314,"25,000",A,1,MORTGAGE,"60,000",Medium,Fully Paid,0,small_business,13.8,Low Risk,Large,41.67,6.32,LOW RISK
239249,"23,000",B,2,MORTGAGE,"66,000",Medium,Charged Off,1,debt_consolidation,19.65,Low Risk,Large,34.85,9.06,LOW RISK
230949,"34,475",E,5,MORTGAGE,"96,000",High,Charged Off,1,debt_consolidation,20.48,Medium Risk,Large,35.91,10.59,MEDIUM RISK
12653,"7,500",A,1,RENT,"70,000",Medium,Fully Paid,0,debt_consolidation,9.33,Low Risk,Medium,10.71,4.73,LOW RISK
495025,"18,300",F,6,MORTGAGE,"48,000",Medium,Current,0,debt_consolidation,34.9,Medium Risk,Large,38.13,16.76,MEDIUM RISK
102814,"7,975",F,6,RENT,"54,000",Medium,Charged Off,1,debt_consolidation,27.84,Medium Risk,Medium,14.77,14.14,MEDIUM RISK
73237,"12,225",C,3,MORTGAGE,"109,000",High,Fully Paid,0,debt_consolidation,10.73,Low Risk,Medium,11.22,5.89,LOW RISK
465618,"21,000",C,3,MORTGAGE,"84,410",High,Current,0,debt_consolidation,14.26,Low Risk,Large,24.88,7.3,LOW RISK
290414,"18,250",B,2,OWN,"60,000",Medium,Current,0,credit_card,12.84,Low Risk,Large,30.42,6.14,LOW RISK
17052,"24,000",B,2,MORTGAGE,"69,534",Medium,Fully Paid,0,debt_consolidation,23.14,Medium Risk,Large,34.52,10.46,MEDIUM RISK
599943,"14,800",C,3,MORTGAGE,"156,800",High,Fully Paid,0,home_improvement,9.4,Low Risk,Medium,9.44,5.36,LOW RISK
512004,"10,000",B,2,MORTGAGE,"60,000",Medium,Fully Paid,0,debt_consolidation,20.04,Medium Risk,Medium,16.67,9.22,LOW RISK
277295,"5,500",B,2,MORTGAGE,"34,000",Low,Charged Off,1,debt_consolidation,13.45,Low Risk,Medium,16.18,6.58,LOW RISK
84236,"10,000",A,1,RENT,"47,000",Medium,Charged Off,1,credit_card,6.87,Low Risk,Medium,21.28,3.75,LOW RISK
467564,"8,400",C,3,MORTGAGE,"250,000",High,Charged Off,1,debt_consolidation,17.28,Low Risk,Medium,3.36,8.51,LOW RISK
268865,"22,000",B,2,MORTGAGE,"105,000",High,Current,0,debt_consolidation,17.02,Low Risk,Large,20.95,8.01,LOW RISK
114093,"15,425",E,5,MORTGAGE,"108,000",High,Fully Paid,0,credit_card,1.79,Low Risk,Large,14.28,3.12,LOW RISK
222366,"14,000",E,5,RENT,"117,000",High,Fully Paid,0,debt_consolidation,21.83,Medium Risk,Medium,11.97,11.33,MEDIUM RISK
123525,"34,800",C,3,MORTGAGE,"89,000",High,Fully Paid,0,debt_consolidation,19.77,Low Risk,Large,39.1,9.51,LOW RISK
366806,"1,925",E,5,RENT,"22,000",Low,Charged Off,1,car,30.88,Medium Risk,Small,8.75,14.95,MEDIUM RISK
383626,"15,000",C,3,RENT,"66,000",Medium,Current,0,other,9.38,Low Risk,Large,22.73,5.55,LOW RISK
183784,"14,500",D,4,MORTGAGE,"200,000",High,Current,0,other,8.05,Low Risk,Medium,7.25,5.22,LOW RISK
604003,"12,000",C,3,RENT,"40,000",Medium,Fully Paid,0,credit_card,15.45,Low Risk,Medium,30,7.98,LOW RISK
459218,"10,800",E,5,RENT,"31,000",Low,Charged Off,1,debt_consolidation,25.24,Medium Risk,Medium,34.84,12.7,MEDIUM RISK
180326,"13,575",C,3,OWN,"40,000",Medium,Fully Paid,0,debt_consolidation,26.37,Medium Risk,Medium,33.94,11.95,MEDIUM RISK
466495,"10,000",B,2,MORTGAGE,"56,000",Medium,Charged Off,1,credit_card,26.6,Medium Risk,Medium,17.86,11.84,MEDIUM RISK
397051,"3,500",B,2,RENT,"33,000",Low,Fully Paid,0,credit_card,16.78,Low Risk,Small,10.61,8.11,LOW RISK
266268,"7,775",D,4,RENT,"36,000",Low,Charged Off,1,debt_consolidation,37.1,High Risk,Medium,21.6,17.04,MEDIUM RISK
109137,"8,000",C,3,MORTGAGE,"52,000",Medium,Fully Paid,0,debt_consolidation,26.31,Medium Risk,Medium,15.38,12.12,MEDIUM RISK
15957,"5,500",B,2,RENT,"33,000",Low,Fully Paid,0,credit_card,24.16,Medium Risk,Medium,16.67,11.06,MEDIUM RISK
100911,"16,200",B,2,OWN,"185,000",High,Charged Off,1,debt_consolidation,12.74,Low Risk,Large,8.76,6.1,LOW RISK
382610,"15,000",C,3,RENT,"42,860",Medium,Fully Paid,0,debt_consolidation,17.47,Low Risk,Large,35,8.79,LOW RISK
142512,"12,000",D,4,RENT,"58,500",Medium,Late (31-120 days),0,credit_card,17.66,Low Risk,Medium,20.51,9.26,LOW RISK
28956,"35,000",B,2,MORTGAGE,"120,000",High,Fully Paid,0,credit_card,14.83,Low Risk,Large,29.17,7.13,LOW RISK
596504,"20,000",C,3,MORTGAGE,"55,000",Medium,Fully Paid,0,credit_card,34.41,Medium Risk,Large,36.36,15.36,MEDIUM RISK
567565,"7,925",B,2,RENT,"45,000",Medium,In Grace Period,0,debt_consolidation,28.13,Medium Risk,Medium,17.61,12.65,MEDIUM RISK
539078,"7,950",E,5,RENT,"27,900",Low,Charged Off,1,debt_consolidation,35.91,High Risk,Medium,28.49,16.96,MEDIUM RISK
397666,"28,000",D,4,MORTGAGE,"110,000",High,Fully Paid,0,debt_consolidation,24.11,Medium Risk,Large,25.45,11.64,MEDIUM RISK
471998,"5,000",B,2,RENT,"70,000",Medium,Fully Paid,0,credit_card,12.5,Low Risk,Medium,7.14,6.4,LOW RISK
519777,"1,800",D,4,RENT,"58,000",Medium,Current,0,debt_consolidation,22.82,Medium Risk,Small,3.1,11.33,MEDIUM RISK
456803,"1,800",C,3,MORTGAGE,"45,000",Medium,Current,0,other,30.35,Medium Risk,Small,4,13.74,MEDIUM RISK
218917,"14,000",B,2,RENT,"160,000",High,Fully Paid,0,debt_consolidation,6.77,Low Risk,Medium,8.75,4.11,LOW RISK
324590,"12,000",C,3,RENT,"52,000",Medium,Current,0,debt_consolidation,16.55,Low Risk,Medium,23.08,8.42,LOW RISK
506312,"3,200",E,5,RENT,"29,411",Low,Fully Paid,0,moving,36.18,High Risk,Small,10.88,17.07,MEDIUM RISK
273399,"11,000",D,4,MORTGAGE,"44,000",Medium,Fully Paid,0,other,25.2,Medium Risk,Medium,25,12.08,MEDIUM RISK
380279,"35,000",E,5,MORTGAGE,"84,000",High,Charged Off,1,debt_consolidation,5.17,Low Risk,Large,41.67,4.47,LOW RISK
196038,"24,000",A,1,MORTGAGE,"128,000",High,Fully Paid,0,debt_consolidation,13.38,Low Risk,Large,18.75,6.15,LOW RISK
95924,"3,200",B,2,MORTGAGE,"62,500",Medium,Fully Paid,0,home_improvement,18.55,Low Risk,Small,5.12,8.62,LOW RISK
179731,"27,875",F,6,MORTGAGE,"82,000",High,Fully Paid,0,debt_consolidation,24.97,Medium Risk,Large,33.99,12.79,MEDIUM RISK
132387,"9,450",C,3,MORTGAGE,"39,596",Low,Fully Paid,0,debt_consolidation,28.61,Medium Risk,Medium,23.87,13.04,MEDIUM RISK
146884,"15,000",B,2,MORTGAGE,"70,000",Medium,Fully Paid,0,debt_consolidation,10.35,Low Risk,Large,21.43,5.34,LOW RISK
339143,"12,000",C,3,MORTGAGE,"55,000",Medium,Current,0,credit_card,9.56,Low Risk,Medium,21.82,5.42,LOW RISK
600474,"18,000",C,3,MORTGAGE,"61,000",Medium,Current,0,debt_consolidation,37.67,High Risk,Large,29.51,16.67,MEDIUM RISK
379255,"15,000",B,2,MORTGAGE,"200,000",High,Fully Paid,0,debt_consolidation,11.86,Low Risk,Large,7.5,5.94,LOW RISK
243920,"10,000",B,2,RENT,"43,000",Medium,Fully Paid,0,credit_card,7.06,Low Risk,Medium,23.26,4.22,LOW RISK
367565,"12,000",B,2,MORTGAGE,"50,000",Medium,Charged Off,1,debt_consolidation,29.52,Medium Risk,Medium,24,13.01,MEDIUM RISK
104037,"12,000",B,2,MORTGAGE,"76,000",Medium,Fully Paid,0,credit_card,27.59,Medium Risk,Medium,15.79,12.24,MEDIUM RISK
437525,"28,000",B,2,MORTGAGE,"62,264",Medium,Fully Paid,0,credit_card,34.33,Medium Risk,Large,44.97,14.93,MEDIUM RISK
11916,"20,000",C,3,MORTGAGE,"65,000",Medium,Current,0,home_improvement,13.5,Low Risk,Large,30.77,7,LOW RISK
8081,"8,500",C,3,RENT,"30,000",Low,Fully Paid,0,debt_consolidation,31.12,Medium Risk,Medium,28.33,14.25,MEDIUM RISK
433522,"9,600",B,2,RENT,"35,000",Low,Current,0,home_improvement,11.66,Low Risk,Medium,27.43,6.06,LOW RISK
134077,"25,600",C,3,MORTGAGE,"71,000",Medium,Fully Paid,0,debt_consolidation,31.78,Medium Risk,Large,36.06,14.31,MEDIUM RISK
250389,"13,150",D,4,OWN,"42,600",Medium,Fully Paid,0,debt_consolidation,23.61,Medium Risk,Medium,30.87,11.24,MEDIUM RISK
104034,"6,000",C,3,OWN,"52,000",Medium,Charged Off,1,debt_consolidation,23.26,Medium Risk,Medium,11.54,10.7,MEDIUM RISK
462143,"12,000",C,3,OWN,"68,000",Medium,Current,0,debt_consolidation,21.14,Medium Risk,Medium,17.65,9.86,LOW RISK
400961,"2,200",B,2,OWN,"45,000",Medium,Current,0,other,20.27,Medium Risk,Small,4.89,9.11,LOW RISK
39829,"6,000",C,3,MORTGAGE,"29,000",Low,Fully Paid,0,debt_consolidation,9.11,Low Risk,Medium,20.69,5.24,LOW RISK
264973,"17,600",D,4,MORTGAGE,"60,000",Medium,Charged Off,1,credit_card,22.22,Medium Risk,Large,29.33,10.89,MEDIUM RISK
68512,"16,000",A,1,MORTGAGE,"130,000",High,Charged Off,1,debt_consolidation,5.48,Low Risk,Large,12.31,2.99,LOW RISK
262526,"20,000",C,3,OWN,"105,000",High,Current,0,debt_consolidation,20.01,Medium Risk,Large,19.05,9.4,LOW RISK
297206,"9,000",A,1,OWN,"50,000",Medium,Current,0,debt_consolidation,5.07,Low Risk,Medium,18,2.63,LOW RISK
407411,"12,000",B,2,RENT,"39,000",Low,Fully Paid,0,other,24.09,Medium Risk,Medium,30.77,11.04,MEDIUM RISK
51432,"15,000",D,4,RENT,"51,000",Medium,Current,0,debt_consolidation,37.17,High Risk,Large,29.41,17.07,MEDIUM RISK
223050,"10,000",C,3,OWN,"32,000",Low,Fully Paid,0,debt_consolidation,23.74,Medium Risk,Medium,31.25,10.9,MEDIUM RISK
222745,"19,425",B,2,RENT,"45,000",Medium,Fully Paid,0,debt_consolidation,32.68,Medium Risk,Large,43.17,14.47,MEDIUM RISK
510926,"7,000",C,3,RENT,"68,000",Medium,Fully Paid,0,debt_consolidation,4.54,Low Risk,Medium,10.29,3.62,LOW RISK
483433,"25,000",D,4,OWN,"107,469",High,Current,0,debt_consolidation,26,Medium Risk,Large,23.26,12.2,MEDIUM RISK
532324,"35,000",B,2,OWN,"120,000",High,Fully Paid,0,credit_card,18.24,Low Risk,Large,29.17,8.3,LOW RISK
36240,"15,000",F,6,MORTGAGE,"76,000",Medium,Current,0,debt_consolidation,14.73,Low Risk,Large,19.74,8.69,LOW RISK
98820,"20,000",C,3,RENT,"46,000",Medium,Charged Off,1,credit_card,16.48,Low Risk,Large,43.48,8.39,LOW RISK
425967,"22,000",D,4,RENT,"53,000",Medium,Fully Paid,0,credit_card,33.9,Medium Risk,Large,41.51,15.76,MEDIUM RISK
256184,"8,400",B,2,MORTGAGE,"57,000",Medium,Fully Paid,0,debt_consolidation,19.16,Low Risk,Medium,14.74,8.86,LOW RISK
119860,"25,000",B,2,RENT,"70,000",Medium,Fully Paid,0,debt_consolidation,13.03,Low Risk,Large,35.71,6.61,LOW RISK
656674,"15,000",D,4,MORTGAGE,"40,000",Medium,Current,0,other,19.68,Low Risk,Large,37.5,9.87,LOW RISK
84068,"24,000",C,3,MORTGAGE,"60,000",Medium,Fully Paid,0,home_improvement,11.04,Low Risk,Large,40,6.02,LOW RISK
407086,"16,000",A,1,MORTGAGE,"72,000",Medium,Current,0,credit_card,22.7,Medium Risk,Large,22.22,9.88,LOW RISK
327412,"15,600",D,4,MORTGAGE,"55,000",Medium,Charged Off,1,debt_consolidation,19.59,Low Risk,Large,28.36,9.84,LOW RISK
318385,"17,325",C,3,MORTGAGE,"72,000",Medium,Current,0,credit_card,16.5,Low Risk,Large,24.06,8.2,LOW RISK
569259,"35,000",B,2,MORTGAGE,"247,000",High,Fully Paid,0,credit_card,21.65,Medium Risk,Large,14.17,9.86,LOW RISK
125419,"1,300",D,4,RENT,"27,000",Low,Fully Paid,0,debt_consolidation,5.2,Low Risk,Small,4.81,4.28,LOW RISK
495484,"2,000",B,2,RENT,"78,000",Medium,Charged Off,1,major_purchase,15.15,Low Risk,Small,2.56,7.46,LOW RISK
143095,"6,000",C,3,RENT,"56,160",Medium,Charged Off,1,debt_consolidation,13.95,Low Risk,Medium,10.68,7.38,LOW RISK
102170,"15,000",D,4,RENT,"50,000",Medium,Fully Paid,0,debt_consolidation,18.29,Low Risk,Large,30,9.52,LOW RISK
93983,"6,000",B,2,RENT,"48,000",Medium,Fully Paid,0,other,10.88,Low Risk,Medium,12.5,5.75,LOW RISK
578084,"16,000",C,3,MORTGAGE,"52,645",Medium,Fully Paid,0,debt_consolidation,29.15,Medium Risk,Large,30.39,13.26,MEDIUM RISK
436139,"22,400",C,3,MORTGAGE,"65,940",Medium,Current,0,debt_consolidation,21.73,Medium Risk,Large,33.97,10.29,MEDIUM RISK
297926,"2,000",C,3,MORTGAGE,"40,000",Medium,Current,0,other,17.88,Low Risk,Small,5,8.75,LOW RISK
466978,"15,000",D,4,RENT,"40,000",Medium,Current,0,debt_consolidation,20.16,Medium Risk,Large,37.5,10.26,MEDIUM RISK
461207,"15,100",D,4,MORTGAGE,"45,000",Medium,Fully Paid,0,credit_card,38.96,High Risk,Large,33.56,17.58,MEDIUM RISK
421789,"20,000",C,3,OWN,"65,000",Medium,Current,0,home_improvement,20.51,Medium Risk,Large,30.77,9.6,LOW RISK
597396,"20,000",A,1,MORTGAGE,"40,000",Medium,Current,0,debt_consolidation,11.41,Low Risk,Large,50,5.36,LOW RISK
130208,"6,000",B,2,RENT,"49,000",Medium,Charged Off,1,debt_consolidation,19.45,Low Risk,Medium,12.24,9.18,LOW RISK
283701,"12,000",A,1,MORTGAGE,"88,000",High,Current,0,home_improvement,10.49,Low Risk,Medium,13.64,5,LOW RISK
24155,"24,800",B,2,RENT,"108,000",High,Fully Paid,0,debt_consolidation,26.44,Medium Risk,Large,22.96,11.98,MEDIUM RISK
102667,"16,150",C,3,MORTGAGE,"36,000",Low,Current,0,debt_consolidation,17.37,Low Risk,Large,44.86,8.55,LOW RISK
458001,"10,000",C,3,RENT,"90,000",High,Fully Paid,0,debt_consolidation,4.97,Low Risk,Medium,11.11,3.79,LOW RISK
280267,"20,000",B,2,RENT,"58,000",Medium,Current,0,debt_consolidation,18.93,Low Risk,Large,34.48,8.97,LOW RISK
228876,"25,200",B,2,MORTGAGE,"52,000",Medium,Charged Off,1,credit_card,21.58,Medium Risk,Large,48.46,9.83,LOW RISK
315848,"12,500",A,1,MORTGAGE,"150,000",High,Fully Paid,0,debt_consolidation,9.78,Low Risk,Medium,8.33,4.71,LOW RISK
15397,"10,000",C,3,OWN,"28,800",Low,Fully Paid,0,debt_consolidation,19.17,Low Risk,Medium,34.72,9.07,LOW RISK
553702,"11,400",D,4,RENT,"26,436",Low,Current,0,debt_consolidation,34.86,Medium Risk,Medium,43.12,16.14,MEDIUM RISK
425647,"16,000",C,3,RENT,"108,250",High,Fully Paid,0,debt_consolidation,10.17,Low Risk,Large,14.78,5.87,LOW RISK
121170,"35,000",D,4,MORTGAGE,"140,000",High,Fully Paid,0,debt_consolidation,25.47,Medium Risk,Large,25,12.19,MEDIUM RISK
356990,"4,500",B,2,RENT,"35,844",Low,Fully Paid,0,debt_consolidation,5.78,Low Risk,Small,12.55,3.71,LOW RISK
569806,"35,000",B,2,OWN,"210,000",High,Fully Paid,0,credit_card,13.86,Low Risk,Large,16.67,6.54,LOW RISK
149680,"17,000",B,2,RENT,"125,000",High,Fully Paid,0,debt_consolidation,15,Low Risk,Large,13.6,7.4,LOW RISK
221568,"5,000",C,3,RENT,"25,000",Low,Fully Paid,0,debt_consolidation,7.3,Low Risk,Medium,20,4.72,LOW RISK
506209,"14,000",B,2,MORTGAGE,"94,000",High,Fully Paid,0,debt_consolidation,15.23,Low Risk,Medium,14.89,7.29,LOW RISK
155131,"10,000",C,3,MORTGAGE,"49,000",Medium,Fully Paid,0,debt_consolidation,30.67,Medium Risk,Medium,20.41,13.87,MEDIUM RISK
49837,"8,000",A,1,MORTGAGE,"70,000",Medium,Fully Paid,0,debt_consolidation,12.1,Low Risk,Medium,11.43,5.64,LOW RISK
272933,"10,000",B,2,MORTGAGE,"115,000",High,Fully Paid,0,debt_consolidation,6.58,Low Risk,Medium,8.7,3.83,LOW RISK
130073,"10,000",B,2,RENT,"57,600",Medium,Current,0,major_purchase,8.73,Low Risk,Medium,17.36,4.89,LOW RISK
425048,"6,000",B,2,RENT,"65,000",Medium,Current,0,car,13.29,Low Risk,Medium,9.23,6.72,LOW RISK
405456,"16,200",C,3,RENT,"56,000",Medium,Fully Paid,0,credit_card,11.49,Low Risk,Large,28.93,6.4,LOW RISK
272557,"28,000",A,1,MORTGAGE,"380,000",High,Current,0,credit_card,6.43,Low Risk,Large,7.37,3.37,LOW RISK
96970,"6,500",C,3,MORTGAGE,"40,000",Medium,Fully Paid,0,credit_card,31.44,Medium Risk,Medium,16.25,14.18,MEDIUM RISK
119951,"24,800",C,3,MORTGAGE,"105,600",High,Current,0,debt_consolidation,19.11,Low Risk,Large,23.48,9.24,LOW RISK
277407,"27,950",D,4,MORTGAGE,"74,000",Medium,Charged Off,1,credit_card,28.5,Medium Risk,Large,37.77,13.4,MEDIUM RISK
253769,"12,000",E,5,RENT,"45,000",Medium,Fully Paid,0,debt_consolidation,20.45,Medium Risk,Medium,26.67,10.78,MEDIUM RISK
37339,"35,000",E,5,RENT,"150,000",High,Fully Paid,0,small_business,9.08,Low Risk,Large,23.33,6.23,LOW RISK
3595,"20,000",B,2,MORTGAGE,"90,000",High,Fully Paid,0,credit_card,20.55,Medium Risk,Large,22.22,9.42,LOW RISK
575862,"24,000",B,2,MORTGAGE,"118,000",High,Charged Off,1,debt_consolidation,31.29,Medium Risk,Large,20.34,13.72,MEDIUM RISK
199267,"11,000",B,2,RENT,"55,000",Medium,Fully Paid,0,debt_consolidation,8.1,Low Risk,Medium,20,4.64,LOW RISK
627692,"11,225",D,4,RENT,"73,000",Medium,Current,0,credit_card,34.27,Medium Risk,Medium,15.38,15.91,MEDIUM RISK
440727,"20,000",B,2,OWN,"78,000",Medium,Fully Paid,0,credit_card,23.25,Medium Risk,Large,25.64,10.3,MEDIUM RISK
557140,"24,800",B,2,RENT,"72,000",Medium,Fully Paid,0,credit_card,32.17,Medium Risk,Large,34.44,14.27,MEDIUM RISK
282253,"16,000",A,1,RENT,"61,000",Medium,Current,0,credit_card,20.05,Medium Risk,Large,26.23,9.02,LOW RISK
603637,"10,000",B,2,RENT,"70,000",Medium,Fully Paid,0,debt_consolidation,9.96,Low Risk,Medium,14.29,5.38,LOW RISK
491973,"4,500",C,3,RENT,"53,045",Medium,Charged Off,1,credit_card,26.63,Medium Risk,Small,8.48,12.45,MEDIUM RISK
180676,"26,000",A,1,MORTGAGE,"132,700",High,Fully Paid,0,home_improvement,12.67,Low Risk,Large,19.59,5.87,LOW RISK
447712,"16,000",D,4,MORTGAGE,"55,273",Medium,Fully Paid,0,debt_consolidation,18.63,Low Risk,Large,28.95,9.45,LOW RISK
600862,"25,525",F,6,OWN,"60,903",Medium,Current,0,credit_card,35.39,High Risk,Large,41.91,16.76,MEDIUM RISK
483081,"4,800",C,3,RENT,"61,000",Medium,Current,0,debt_consolidation,31.75,Medium Risk,Small,7.87,14.5,MEDIUM RISK
438577,"14,075",D,4,OWN,"40,000",Medium,Current,0,debt_consolidation,33.21,Medium Risk,Medium,35.19,15.08,MEDIUM RISK
485268,"30,000",C,3,OWN,"80,000",High,Current,0,debt_consolidation,19.4,Low Risk,Large,37.5,9.16,LOW RISK
73926,"28,000",A,1,MORTGAGE,"1,100,000",High,Fully Paid,0,credit_card,2.29,Low Risk,Large,2.55,1.72,LOW RISK
26774,"12,000",A,1,MORTGAGE,"180,000",High,Fully Paid,0,home_improvement,15,Low Risk,Medium,6.67,6.8,LOW RISK
243331,"5,000",A,1,MORTGAGE,"40,000",Medium,Fully Paid,0,debt_consolidation,15.39,Low Risk,Medium,12.5,6.96,LOW RISK
327157,"7,000",B,2,RENT,"50,000",Medium,Current,0,debt_consolidation,4.13,Low Risk,Medium,14,3.05,LOW RISK
619791,"20,000",B,2,MORTGAGE,"160,000",High,Fully Paid,0,debt_consolidation,19.7,Low Risk,Large,12.5,9.08,LOW RISK
618533,"11,500",D,4,RENT,"36,000",Low,Charged Off,1,credit_card,14.57,Low Risk,Medium,31.94,8.03,LOW RISK
420385,"30,000",D,4,MORTGAGE,"113,000",High,Fully Paid,0,credit_card,26.59,Medium Risk,Large,26.55,12.64,MEDIUM RISK
205714,"14,000",C,3,MORTGAGE,"102,350",High,Fully Paid,0,home_improvement,26.32,Medium Risk,Medium,13.68,12.13,MEDIUM RISK
347179,"10,400",C,3,MORTGAGE,"35,000",Low,Current,0,home_improvement,25.03,Medium Risk,Medium,29.71,11.61,MEDIUM RISK
439971,"22,075",B,2,MORTGAGE,"75,000",Medium,Current,0,credit_card,25.97,Medium Risk,Large,29.43,11.59,MEDIUM RISK
559014,"15,000",B,2,MORTGAGE,"95,000",High,Charged Off,1,home_improvement,19.13,Low Risk,Large,15.79,8.85,LOW RISK
363249,"15,000",B,2,RENT,"56,000",Medium,Fully Paid,0,debt_consolidation,9.45,Low Risk,Large,26.79,5.18,LOW RISK
61558,"35,000",C,3,RENT,"96,000",High,Fully Paid,0,credit_card,12.4,Low Risk,Large,36.46,6.76,LOW RISK
463827,"10,475",C,3,MORTGAGE,"56,000",Medium,Current,0,debt_consolidation,30.54,Medium Risk,Medium,18.71,13.82,MEDIUM RISK
544679,"11,000",C,3,RENT,"100,400",High,Current,0,moving,15.16,Low Risk,Medium,10.96,7.86,LOW RISK
256159,"18,000",E,5,RENT,"45,000",Medium,Charged Off,1,debt_consolidation,21.15,Medium Risk,Large,40,11.06,MEDIUM RISK
126989,"13,650",A,1,OWN,"147,000",High,Fully Paid,0,debt_consolidation,9.71,Low Risk,Medium,9.29,4.48,LOW RISK
168509,"13,000",A,1,MORTGAGE,"60,000",Medium,Fully Paid,0,credit_card,22.46,Medium Risk,Medium,21.67,9.78,LOW RISK
24225,"10,750",C,3,OWN,"30,000",Low,Fully Paid,0,debt_consolidation,32.77,Medium Risk,Medium,35.83,14.51,MEDIUM RISK
344772,"31,125",E,5,MORTGAGE,"120,000",High,Charged Off,1,debt_consolidation,26.34,Medium Risk,Large,25.94,12.94,MEDIUM RISK
385255,"8,700",B,2,MORTGAGE,"140,000",High,Fully Paid,0,debt_consolidation,23.52,Medium Risk,Medium,6.21,10.61,MEDIUM RISK
379744,"12,000",C,3,MORTGAGE,"80,000",High,Current,0,house,30.47,Medium Risk,Medium,15,13.79,MEDIUM RISK
584989,"4,000",C,3,OWN,"70,000",Medium,Charged Off,1,debt_consolidation,28.6,Medium Risk,Small,5.71,12.84,MEDIUM RISK
278123,"20,000",C,3,RENT,"41,000",Medium,Current,0,other,13.91,Low Risk,Large,48.78,7.36,LOW RISK
154934,"11,650",B,2,RENT,"63,828",Medium,Fully Paid,0,debt_consolidation,13.18,Low Risk,Medium,18.25,6.67,LOW RISK
334242,"10,625",D,4,RENT,"28,000",Low,Current,0,credit_card,17.24,Low Risk,Medium,37.95,9.1,LOW RISK
43372,"3,000",B,2,RENT,"27,500",Low,Fully Paid,0,debt_consolidation,4.36,Low Risk,Small,10.91,3.14,LOW RISK
430137,"7,000",B,2,MORTGAGE,"90,000",High,Fully Paid,0,debt_consolidation,15.88,Low Risk,Medium,7.78,7.55,LOW RISK
479062,"24,000",C,3,RENT,"144,000",High,Current,0,debt_consolidation,17.28,Low Risk,Large,16.67,8.71,LOW RISK
142698,"35,000",B,2,OWN,"135,000",High,Fully Paid,0,credit_card,12.56,Low Risk,Large,25.93,6.02,LOW RISK
123784,"5,000",B,2,OWN,"34,000",Low,Charged Off,1,debt_consolidation,27.53,Medium Risk,Medium,14.71,12.01,MEDIUM RISK
569164,"17,000",A,1,MORTGAGE,"80,000",High,Fully Paid,0,credit_card,26.66,Medium Risk,Large,21.25,11.46,MEDIUM RISK
190332,"6,400",A,1,MORTGAGE,"116,900",High,Fully Paid,0,home_improvement,22.5,Medium Risk,Medium,5.47,9.8,LOW RISK
643069,"4,600",C,3,RENT,"34,000",Low,Fully Paid,0,debt_consolidation,25.27,Medium Risk,Small,13.53,11.91,MEDIUM RISK
475489,"15,000",A,1,RENT,"93,000",High,Charged Off,1,debt_consolidation,8.97,Low Risk,Large,16.13,4.59,LOW RISK
606592,"7,000",D,4,RENT,"90,000",High,Charged Off,1,debt_consolidation,24.47,Medium Risk,Medium,7.78,11.99,MEDIUM RISK
490234,"15,000",C,3,RENT,"84,000",High,Fully Paid,0,debt_consolidation,35.33,High Risk,Large,17.86,15.93,MEDIUM RISK
211784,"35,000",C,3,MORTGAGE,"105,000",High,Fully Paid,0,debt_consolidation,20.31,Medium Risk,Large,33.33,9.72,LOW RISK
244808,"10,000",C,3,RENT,"56,160",Medium,Charged Off,1,debt_consolidation,2.18,Low Risk,Medium,17.81,2.67,LOW RISK
